Accession	Title	Platform	Total bases	Create date	SRA URL	SRA filename	SRA nice filename	FastQ URL	FastQ Aspera URL	FastQ filename	FastQ nice filename
SRR11893098	GSM4585138: timecourse-30C_30min; Saccharomyces cerevisiae; OTHER	Illumina HiSeq 4000	84632	1604476800000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR118/SRR11893098/SRR11893098.sra	SRR11893098.sra	SRR11893098_GSM4585138_timecourse-30C_30min_Saccharomyces_cerevisiae_OTHER.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR118/098/SRR11893098/SRR11893098_2.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR118/098/SRR11893098/SRR11893098_2.fastq.gz	SRR11893098_2.fastq.gz	SRR11893098_GSM4585138_timecourse-30C_30min_Saccharomyces_cerevisiae_OTHER_2.fastq.gz
SRR11893100	GSM4585139: timecourse-30C_45min; Saccharomyces cerevisiae; OTHER	Illumina HiSeq 4000	88072	1604476800000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR118/SRR11893100/SRR11893100.sra	SRR11893100.sra	SRR11893100_GSM4585139_timecourse-30C_45min_Saccharomyces_cerevisiae_OTHER.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR118/000/SRR11893100/SRR11893100_1.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR118/000/SRR11893100/SRR11893100_1.fastq.gz	SRR11893100_1.fastq.gz	SRR11893100_GSM4585139_timecourse-30C_45min_Saccharomyces_cerevisiae_OTHER_1.fastq.gz
SRR11893100	GSM4585139: timecourse-30C_45min; Saccharomyces cerevisiae; OTHER	Illumina HiSeq 4000	88072	1604476800000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR118/SRR11893100/SRR11893100.sra	SRR11893100.sra	SRR11893100_GSM4585139_timecourse-30C_45min_Saccharomyces_cerevisiae_OTHER.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR118/000/SRR11893100/SRR11893100_2.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR118/000/SRR11893100/SRR11893100_2.fastq.gz	SRR11893100_2.fastq.gz	SRR11893100_GSM4585139_timecourse-30C_45min_Saccharomyces_cerevisiae_OTHER_2.fastq.gz
SRR11893097	GSM4585138: timecourse-30C_30min; Saccharomyces cerevisiae; OTHER	Illumina HiSeq 4000	104539	1604476800000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR118/SRR11893097/SRR11893097.sra	SRR11893097.sra	SRR11893097_GSM4585138_timecourse-30C_30min_Saccharomyces_cerevisiae_OTHER.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR118/097/SRR11893097/SRR11893097_1.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR118/097/SRR11893097/SRR11893097_1.fastq.gz	SRR11893097_1.fastq.gz	SRR11893097_GSM4585138_timecourse-30C_30min_Saccharomyces_cerevisiae_OTHER_1.fastq.gz
SRR11893097	GSM4585138: timecourse-30C_30min; Saccharomyces cerevisiae; OTHER	Illumina HiSeq 4000	104539	1604476800000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR118/SRR11893097/SRR11893097.sra	SRR11893097.sra	SRR11893097_GSM4585138_timecourse-30C_30min_Saccharomyces_cerevisiae_OTHER.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR118/097/SRR11893097/SRR11893097_2.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR118/097/SRR11893097/SRR11893097_2.fastq.gz	SRR11893097_2.fastq.gz	SRR11893097_GSM4585138_timecourse-30C_30min_Saccharomyces_cerevisiae_OTHER_2.fastq.gz
SRR11893101	GSM4585140: timecourse-30C_60min; Saccharomyces cerevisiae; OTHER	Illumina HiSeq 4000	90407	1604476800000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR118/SRR11893101/SRR11893101.sra	SRR11893101.sra	SRR11893101_GSM4585140_timecourse-30C_60min_Saccharomyces_cerevisiae_OTHER.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR118/001/SRR11893101/SRR11893101_1.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR118/001/SRR11893101/SRR11893101_1.fastq.gz	SRR11893101_1.fastq.gz	SRR11893101_GSM4585140_timecourse-30C_60min_Saccharomyces_cerevisiae_OTHER_1.fastq.gz
SRR11893101	GSM4585140: timecourse-30C_60min; Saccharomyces cerevisiae; OTHER	Illumina HiSeq 4000	90407	1604476800000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR118/SRR11893101/SRR11893101.sra	SRR11893101.sra	SRR11893101_GSM4585140_timecourse-30C_60min_Saccharomyces_cerevisiae_OTHER.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR118/001/SRR11893101/SRR11893101_2.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR118/001/SRR11893101/SRR11893101_2.fastq.gz	SRR11893101_2.fastq.gz	SRR11893101_GSM4585140_timecourse-30C_60min_Saccharomyces_cerevisiae_OTHER_2.fastq.gz
SRR11893099	GSM4585139: timecourse-30C_45min; Saccharomyces cerevisiae; OTHER	Illumina HiSeq 4000	106633	1604476800000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR118/SRR11893099/SRR11893099.sra	SRR11893099.sra	SRR11893099_GSM4585139_timecourse-30C_45min_Saccharomyces_cerevisiae_OTHER.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR118/099/SRR11893099/SRR11893099_1.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR118/099/SRR11893099/SRR11893099_1.fastq.gz	SRR11893099_1.fastq.gz	SRR11893099_GSM4585139_timecourse-30C_45min_Saccharomyces_cerevisiae_OTHER_1.fastq.gz
SRR11893099	GSM4585139: timecourse-30C_45min; Saccharomyces cerevisiae; OTHER	Illumina HiSeq 4000	106633	1604476800000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR118/SRR11893099/SRR11893099.sra	SRR11893099.sra	SRR11893099_GSM4585139_timecourse-30C_45min_Saccharomyces_cerevisiae_OTHER.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR118/099/SRR11893099/SRR11893099_2.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR118/099/SRR11893099/SRR11893099_2.fastq.gz	SRR11893099_2.fastq.gz	SRR11893099_GSM4585139_timecourse-30C_45min_Saccharomyces_cerevisiae_OTHER_2.fastq.gz
SRR11893102	GSM4585140: timecourse-30C_60min; Saccharomyces cerevisiae; OTHER	Illumina HiSeq 4000	74366	1604476800000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR118/SRR11893102/SRR11893102.sra	SRR11893102.sra	SRR11893102_GSM4585140_timecourse-30C_60min_Saccharomyces_cerevisiae_OTHER.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR118/002/SRR11893102/SRR11893102_1.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR118/002/SRR11893102/SRR11893102_1.fastq.gz	SRR11893102_1.fastq.gz	SRR11893102_GSM4585140_timecourse-30C_60min_Saccharomyces_cerevisiae_OTHER_1.fastq.gz
SRR11893102	GSM4585140: timecourse-30C_60min; Saccharomyces cerevisiae; OTHER	Illumina HiSeq 4000	74366	1604476800000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR118/SRR11893102/SRR11893102.sra	SRR11893102.sra	SRR11893102_GSM4585140_timecourse-30C_60min_Saccharomyces_cerevisiae_OTHER.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR118/002/SRR11893102/SRR11893102_2.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR118/002/SRR11893102/SRR11893102_2.fastq.gz	SRR11893102_2.fastq.gz	SRR11893102_GSM4585140_timecourse-30C_60min_Saccharomyces_cerevisiae_OTHER_2.fastq.gz
SRR11893105	GSM4585142: timecourse-30C_90min; Saccharomyces cerevisiae; OTHER	Illumina HiSeq 4000	80706	1604476800000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR118/SRR11893105/SRR11893105.sra	SRR11893105.sra	SRR11893105_GSM4585142_timecourse-30C_90min_Saccharomyces_cerevisiae_OTHER.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR118/005/SRR11893105/SRR11893105_1.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR118/005/SRR11893105/SRR11893105_1.fastq.gz	SRR11893105_1.fastq.gz	SRR11893105_GSM4585142_timecourse-30C_90min_Saccharomyces_cerevisiae_OTHER_1.fastq.gz
SRR11893105	GSM4585142: timecourse-30C_90min; Saccharomyces cerevisiae; OTHER	Illumina HiSeq 4000	80706	1604476800000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR118/SRR11893105/SRR11893105.sra	SRR11893105.sra	SRR11893105_GSM4585142_timecourse-30C_90min_Saccharomyces_cerevisiae_OTHER.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR118/005/SRR11893105/SRR11893105_2.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR118/005/SRR11893105/SRR11893105_2.fastq.gz	SRR11893105_2.fastq.gz	SRR11893105_GSM4585142_timecourse-30C_90min_Saccharomyces_cerevisiae_OTHER_2.fastq.gz
SRR11893104	GSM4585141: timecourse-30C_75min; Saccharomyces cerevisiae; OTHER	Illumina HiSeq 4000	80021	1604476800000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR118/SRR11893104/SRR11893104.sra	SRR11893104.sra	SRR11893104_GSM4585141_timecourse-30C_75min_Saccharomyces_cerevisiae_OTHER.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR118/004/SRR11893104/SRR11893104_1.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR118/004/SRR11893104/SRR11893104_1.fastq.gz	SRR11893104_1.fastq.gz	SRR11893104_GSM4585141_timecourse-30C_75min_Saccharomyces_cerevisiae_OTHER_1.fastq.gz
SRR11893104	GSM4585141: timecourse-30C_75min; Saccharomyces cerevisiae; OTHER	Illumina HiSeq 4000	80021	1604476800000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR118/SRR11893104/SRR11893104.sra	SRR11893104.sra	SRR11893104_GSM4585141_timecourse-30C_75min_Saccharomyces_cerevisiae_OTHER.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR118/004/SRR11893104/SRR11893104_2.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR118/004/SRR11893104/SRR11893104_2.fastq.gz	SRR11893104_2.fastq.gz	SRR11893104_GSM4585141_timecourse-30C_75min_Saccharomyces_cerevisiae_OTHER_2.fastq.gz
SRR11893103	GSM4585141: timecourse-30C_75min; Saccharomyces cerevisiae; OTHER	Illumina HiSeq 4000	94769	1604476800000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR118/SRR11893103/SRR11893103.sra	SRR11893103.sra	SRR11893103_GSM4585141_timecourse-30C_75min_Saccharomyces_cerevisiae_OTHER.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR118/003/SRR11893103/SRR11893103_1.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR118/003/SRR11893103/SRR11893103_1.fastq.gz	SRR11893103_1.fastq.gz	SRR11893103_GSM4585141_timecourse-30C_75min_Saccharomyces_cerevisiae_OTHER_1.fastq.gz
SRR11893103	GSM4585141: timecourse-30C_75min; Saccharomyces cerevisiae; OTHER	Illumina HiSeq 4000	94769	1604476800000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR118/SRR11893103/SRR11893103.sra	SRR11893103.sra	SRR11893103_GSM4585141_timecourse-30C_75min_Saccharomyces_cerevisiae_OTHER.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR118/003/SRR11893103/SRR11893103_2.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR118/003/SRR11893103/SRR11893103_2.fastq.gz	SRR11893103_2.fastq.gz	SRR11893103_GSM4585141_timecourse-30C_75min_Saccharomyces_cerevisiae_OTHER_2.fastq.gz
SRR11893107	GSM4585143: timecourse-23C-15min; Saccharomyces cerevisiae; OTHER	Illumina HiSeq 4000	73956	1604476800000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR118/SRR11893107/SRR11893107.sra	SRR11893107.sra	SRR11893107_GSM4585143_timecourse-23C-15min_Saccharomyces_cerevisiae_OTHER.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR118/007/SRR11893107/SRR11893107_1.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR118/007/SRR11893107/SRR11893107_1.fastq.gz	SRR11893107_1.fastq.gz	SRR11893107_GSM4585143_timecourse-23C-15min_Saccharomyces_cerevisiae_OTHER_1.fastq.gz
SRR11893107	GSM4585143: timecourse-23C-15min; Saccharomyces cerevisiae; OTHER	Illumina HiSeq 4000	73956	1604476800000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR118/SRR11893107/SRR11893107.sra	SRR11893107.sra	SRR11893107_GSM4585143_timecourse-23C-15min_Saccharomyces_cerevisiae_OTHER.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR118/007/SRR11893107/SRR11893107_2.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR118/007/SRR11893107/SRR11893107_2.fastq.gz	SRR11893107_2.fastq.gz	SRR11893107_GSM4585143_timecourse-23C-15min_Saccharomyces_cerevisiae_OTHER_2.fastq.gz
SRR11893109	GSM4585145: timecourse-23C-45min; Saccharomyces cerevisiae; OTHER	Illumina HiSeq 4000	89091	1604476800000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR118/SRR11893109/SRR11893109.sra	SRR11893109.sra	SRR11893109_GSM4585145_timecourse-23C-45min_Saccharomyces_cerevisiae_OTHER.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR118/009/SRR11893109/SRR11893109_1.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR118/009/SRR11893109/SRR11893109_1.fastq.gz	SRR11893109_1.fastq.gz	SRR11893109_GSM4585145_timecourse-23C-45min_Saccharomyces_cerevisiae_OTHER_1.fastq.gz
SRR11893109	GSM4585145: timecourse-23C-45min; Saccharomyces cerevisiae; OTHER	Illumina HiSeq 4000	89091	1604476800000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR118/SRR11893109/SRR11893109.sra	SRR11893109.sra	SRR11893109_GSM4585145_timecourse-23C-45min_Saccharomyces_cerevisiae_OTHER.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR118/009/SRR11893109/SRR11893109_2.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR118/009/SRR11893109/SRR11893109_2.fastq.gz	SRR11893109_2.fastq.gz	SRR11893109_GSM4585145_timecourse-23C-45min_Saccharomyces_cerevisiae_OTHER_2.fastq.gz
SRR11893106	GSM4585142: timecourse-30C_90min; Saccharomyces cerevisiae; OTHER	Illumina HiSeq 4000	73342	1604476800000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR118/SRR11893106/SRR11893106.sra	SRR11893106.sra	SRR11893106_GSM4585142_timecourse-30C_90min_Saccharomyces_cerevisiae_OTHER.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR118/006/SRR11893106/SRR11893106_1.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR118/006/SRR11893106/SRR11893106_1.fastq.gz	SRR11893106_1.fastq.gz	SRR11893106_GSM4585142_timecourse-30C_90min_Saccharomyces_cerevisiae_OTHER_1.fastq.gz
SRR11893106	GSM4585142: timecourse-30C_90min; Saccharomyces cerevisiae; OTHER	Illumina HiSeq 4000	73342	1604476800000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR118/SRR11893106/SRR11893106.sra	SRR11893106.sra	SRR11893106_GSM4585142_timecourse-30C_90min_Saccharomyces_cerevisiae_OTHER.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR118/006/SRR11893106/SRR11893106_2.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR118/006/SRR11893106/SRR11893106_2.fastq.gz	SRR11893106_2.fastq.gz	SRR11893106_GSM4585142_timecourse-30C_90min_Saccharomyces_cerevisiae_OTHER_2.fastq.gz


